Wavelength	Blackberry	Grass	Blueberry	Litter	Humus	Soil
1483	0.191823113	0.175596547	0.263822465	0.325153188	0.056694203	0.139356366
1484	0.192797664	0.176503632	0.264561161	0.326043826	0.0568384	0.139859186
1485	0.193815231	0.17740944	0.265335941	0.326948332	0.057005824	0.140358568
1486	0.19490293	0.178361924	0.266184451	0.327923381	0.057236111	0.140904244
1487	0.196015347	0.179346223	0.267050637	0.328911922	0.057468165	0.141475576
1488	0.197129749	0.180365331	0.267916642	0.329920313	0.057648901	0.142085021
1489	0.198225852	0.181399421	0.268798723	0.330932623	0.057787724	0.142738838
1490	0.199305433	0.182433917	0.269711228	0.331941735	0.05789555	0.143400836
1491	0.200384512	0.18348768	0.270649449	0.332965442	0.057981682	0.144087191
1492	0.201471591	0.184561596	0.271610739	0.333999827	0.058056231	0.144806147
1493	0.20254796	0.185625957	0.272577967	0.335028646	0.058090973	0.145503896
1494	0.203612836	0.186691521	0.273530118	0.3360646	0.058127955	0.146197234
1495	0.204690828	0.187776408	0.274485291	0.337143856	0.058237407	0.146937411
1496	0.205811795	0.188899983	0.275489519	0.338294528	0.058416579	0.147728204
1497	0.206951617	0.190044068	0.276502575	0.339464462	0.058646499	0.148525265
1498	0.208114422	0.191209822	0.277520963	0.340651659	0.058908342	0.149308705
1499	0.20926509	0.192368806	0.27850265	0.341796341	0.059165289	0.150045111
1500	0.210399039	0.193505331	0.279442066	0.342903089	0.059363004	0.150738553
1501	0.2115373	0.194629718	0.280360624	0.344009018	0.059502058	0.151409416
1502	0.212686424	0.195762821	0.281260198	0.345115034	0.059660579	0.1520626
1503	0.213836365	0.196907894	0.282142675	0.346231791	0.059867328	0.152694796
1504	0.214960706	0.19806346	0.283011306	0.347359281	0.060078094	0.153313892
1505	0.216027808	0.199192844	0.283829638	0.348424148	0.060248882	0.153904852
1506	0.217055264	0.200295305	0.28464411	0.349430271	0.060397767	0.154482417
1507	0.218076853	0.201396627	0.285497711	0.350431764	0.060562073	0.155081081
1508	0.219118696	0.202514022	0.28637183	0.351464218	0.060765844	0.15570601
1509	0.220209193	0.203683843	0.287284488	0.352558494	0.06100377	0.156387989
1510	0.2212781	0.204849746	0.288159063	0.353595966	0.061227266	0.157093683
1511	0.222312517	0.205982931	0.288994494	0.354583313	0.06140634	0.157786733
1512	0.223348408	0.207081453	0.289824703	0.355590695	0.061553108	0.158488948
1513	0.22439059	0.20815125	0.290645114	0.35660788	0.061713993	0.159224033
1514	0.225462993	0.209235265	0.291482939	0.35763582	0.06189943	0.15998722
1515	0.226523206	0.210304142	0.292287083	0.358620574	0.062073686	0.160721388
1516	0.227537994	0.211351763	0.293015768	0.359559772	0.062224001	0.161420195
1517	0.228507247	0.212377452	0.293684403	0.360455333	0.062332519	0.162088748
1518	0.229478641	0.213404131	0.294366962	0.361358893	0.062433676	0.162754532
1519	0.230465772	0.214440759	0.295083539	0.362293604	0.062553288	0.163422822
1520	0.23141843	0.215447822	0.295789951	0.363213131	0.06265057	0.164045311
1521	0.232307334	0.21640818	0.296467221	0.364098047	0.062713716	0.164602608
1522	0.233155817	0.217345467	0.297141103	0.364967178	0.062765574	0.165121924
1523	0.233997092	0.218269096	0.297832318	0.365818157	0.062807502	0.165617161
1524	0.234863519	0.219196286	0.298563872	0.36667793	0.062837318	0.166093859
1525	0.235757272	0.220129899	0.299315806	0.367560656	0.062872403	0.166561163
1526	0.236637298	0.221039316	0.300043497	0.368419729	0.062916383	0.166995805
1527	0.237513971	0.221949896	0.30077596	0.369264355	0.062954952	0.16742892
1528	0.238358826	0.222830502	0.301455741	0.370033437	0.062965502	0.167860529
1529	0.239221687	0.223703046	0.302131466	0.370821186	0.062963564	0.168307023
1530	0.240128568	0.224583783	0.302834144	0.371657608	0.062978372	0.168784672
1531	0.241012811	0.225440452	0.303484542	0.372414927	0.063033818	0.16926536
1532	0.241924467	0.226332206	0.304148809	0.373182626	0.063132975	0.169786737
1533	0.242803942	0.227205039	0.304757253	0.373922998	0.063233721	0.170310431
1534	0.243643521	0.228072085	0.305306194	0.374641085	0.063347788	0.170854494
1535	0.244516314	0.228990487	0.305906307	0.375410939	0.063501577	0.171463371
1536	0.245408469	0.229924595	0.306553825	0.376199138	0.063687294	0.17210245
1537	0.24627594	0.230835336	0.30719995	0.37695458	0.063863994	0.172725318
1538	0.247123864	0.231738844	0.307852302	0.37770446	0.064008263	0.173346528
1539	0.247944522	0.232633645	0.308486203	0.378425883	0.064129626	0.173984627
1540	0.24876565	0.233541598	0.309123518	0.379165913	0.064251612	0.174654676
1541	0.249568786	0.234431535	0.309720512	0.379911145	0.064363058	0.175314531
1542	0.250365443	0.235307112	0.310311648	0.380667756	0.064454334	0.175941633
1543	0.251097403	0.236117551	0.31087072	0.381353006	0.064511745	0.176480598
1544	0.251780873	0.236892234	0.311412954	0.382011337	0.064560697	0.176965616
1545	0.252484813	0.237701071	0.311994343	0.382743176	0.064644778	0.177492853
1546	0.253183048	0.23850364	0.312560384	0.383480965	0.064737859	0.178027865
1547	0.253869082	0.239289624	0.313100392	0.384191066	0.064819785	0.178519142
1548	0.254545609	0.240057911	0.313627183	0.384873451	0.06491328	0.178976087
1549	0.255168638	0.24076623	0.314101275	0.385477467	0.065013384	0.179393237
1550	0.255795333	0.241470536	0.31458165	0.386094271	0.065104267	0.179803128
1551	0.256411905	0.242148948	0.315034301	0.386685235	0.065158662	0.180187504
1552	0.257031826	0.24283517	0.315472455	0.387259061	0.065213792	0.180576215
1553	0.257713075	0.243612097	0.315941236	0.38790016	0.065342478	0.181017529
1554	0.258404945	0.244402167	0.316392671	0.388530307	0.065500578	0.18145826
1555	0.259096038	0.245175059	0.316840805	0.389138021	0.065628766	0.181891222
1556	0.259813572	0.245966464	0.317312581	0.38977895	0.065726222	0.182357892
1557	0.260529382	0.246730543	0.317764994	0.390409129	0.06578626	0.182838087
1558	0.261264934	0.24748511	0.318226637	0.391074426	0.065834785	0.183333029
1559	0.261955124	0.24818833	0.318627645	0.391679516	0.065873211	0.18380247
1560	0.262626381	0.248875843	0.319044121	0.392258141	0.065905251	0.184257193
1561	0.263253393	0.249534839	0.319468899	0.392794539	0.065927999	0.184682636
1562	0.263852632	0.250192465	0.3198914	0.393333206	0.065957672	0.185119797
1563	0.264422643	0.250844599	0.320293684	0.393872432	0.065989686	0.185554236
1564	0.264954881	0.251467203	0.320669291	0.394377249	0.065992095	0.185930612
1565	0.265456356	0.252056558	0.321029251	0.39483865	0.065949355	0.18626638
1566	0.265947041	0.25263096	0.321411064	0.395297831	0.065898659	0.186613617
1567	0.266395017	0.25316459	0.3217815	0.395711916	0.065857033	0.186933189
1568	0.266822755	0.253677409	0.322137707	0.396102356	0.065817328	0.187209753
1569	0.26726424	0.254214514	0.322513779	0.396521551	0.065815396	0.187472753
1570	0.267737539	0.254818525	0.322925071	0.397005701	0.065901628	0.187757297
1571	0.268248894	0.255488832	0.323357399	0.397559277	0.066040195	0.188058082
1572	0.268785461	0.256169898	0.323828779	0.398162366	0.066158101	0.188349504
1573	0.26931854	0.256820131	0.324305721	0.398781621	0.066259169	0.188634661
1574	0.269875563	0.257470391	0.324786864	0.399450116	0.066378733	0.18895673
1575	0.270421273	0.258089631	0.325238916	0.400102546	0.066495835	0.18926798
1576	0.270973941	0.258711395	0.325691177	0.400759229	0.06660448	0.18957561
1577	0.2715057	0.25929461	0.326083477	0.401355788	0.06668918	0.189886951
1578	0.272078286	0.259884482	0.326488647	0.401994444	0.066758354	0.19023855
1579	0.272632979	0.260436764	0.32684763	0.402596882	0.066811632	0.190577737
1580	0.273160547	0.260946171	0.327149317	0.40314498	0.066829993	0.19090784
1581	0.273631579	0.261393459	0.327368201	0.403607767	0.066778986	0.191197461
1582	0.274104344	0.261843871	0.327599053	0.404061185	0.066681844	0.191481902
1583	0.274538131	0.262266308	0.327814979	0.404444345	0.066549505	0.191775596
1584	0.274911367	0.262658878	0.328016194	0.404759799	0.066416862	0.192063553
1585	0.275240419	0.263031291	0.328216558	0.405029245	0.066321495	0.192328586
1586	0.275568758	0.263414206	0.328439266	0.405303065	0.066289802	0.192602532
1587	0.27596358	0.263880123	0.328767076	0.405689379	0.06633269	0.192919984
1588	0.276378823	0.264367219	0.329140288	0.40612172	0.066392256	0.193233052
1589	0.276789365	0.26485285	0.329534631	0.406595637	0.066434271	0.193515307
1590	0.277151301	0.265314614	0.329920694	0.407096894	0.06648088	0.193753479
1591	0.277444288	0.265725823	0.33025245	0.407574374	0.06652296	0.193961608
1592	0.27772861	0.266137765	0.330580422	0.40806682	0.066527087	0.194155564
1593	0.277985702	0.266524863	0.330879394	0.408525592	0.066457347	0.194272546
1594	0.278232895	0.266892179	0.331138935	0.40895732	0.066293136	0.194331313
1595	0.278467533	0.2672305	0.331332006	0.409334056	0.066082127	0.194363723
1596	0.278733575	0.267603766	0.33152632	0.409721896	0.065901103	0.194406351
1597	0.278996727	0.267980936	0.331695534	0.410077765	0.065760202	0.194444724
1598	0.279273938	0.268355846	0.331872465	0.410447244	0.065660387	0.194496758
1599	0.279563133	0.268726557	0.332060313	0.410845779	0.065564894	0.194560038
1600	0.279886	0.269100548	0.332266367	0.411267762	0.065464085	0.194674609
